County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm,OccCANINE_Check,all_predicted_hisco,prediction_count,prediction_details
Wiltshire,Male,139,lodging house keeper,1,1881,jobing horse keeper,62460,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,,lodging house keeper,retail_trade,0.6188231778285165,False,acceptable_quality,[],False,,[],,,
Wiltshire,Male,173,farmer of acres employing men boys,1,1881,farmer of  acres employing  men   boys,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer of acres employing men boys,agricultural,0.8712060857409419,False,acceptable_quality,[],False,,"[[61110, np.float32(0.99946064), 'General Farmer']]",,,
Wiltshire,Male,181,employed agricultural labourer,1,1881,employed on farm ag lab,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,employed agricultural labourer,agricultural,0.4884758121102049,True,low_confidence,[],False,employed agricultural labourer,"[[94990, np.float32(0.6842386), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Wiltshire,Male,268,grazier,1,1881,brazier  c,87330,87330,COPPERSMITHS (VARIOUS),Coppersmith,,grazier,agricultural,0.8228102080046917,False,acceptable_quality,[],False,,"[[61110, np.float32(0.79153705), 'General Farmer']]",,,
Wiltshire,Male,329,labourer at parchment works,1,1881,lab at parchment works,83890,83990,IRON CLASP BUCKLE HINGE MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",complex,labourer at parchment works,general_labour,0.7779257715735514,False,acceptable_quality,[],False,,"[[75600, np.float32(0.4156195), 'Bleachers, Dyers and Textile Product Finishers']]",,,
Worcestershire,Female,256,glouemaker,3,1881,glouemaker,83230,83240,PATTERNMAKERS (DOMESTIC MACHINERY MAKING),Metal Pattern Maker (Foundry),simple,glouemaker,other,0.27,True,unchanged_with_many_invalid_words,['glouemaker'],False,glouemaker,"[[54090, np.float32(0.5319323), 'Other Maids and Related Housekeeping Service Workers'], [94990, np.float32(0.5351545), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Worcestershire,Female,286,works in earthenware factory,1,1881,works in earthenware factory,85100,85320,OTHER ELECTRICAL APPARATUS MAKERS,Electrical Equipment Assembler,complex,works in earthenware factory,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.23819828), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Worcestershire,Female,788,of of family wife,1,1881,wife of head of family,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,of of family wife,family_dependent,0.7276646433319849,False,acceptable_quality,[],False,,"[[14120, np.float32(0.82787913), 'Minister of Religion']]",,,
Worcestershire,Female,789,analytical manufs chemist fcs wife,1,1881,analytical  manufs chemist fcs wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,analytical manufs chemist fcs wife,family_dependent,0.8923519673347664,False,acceptable_quality,[],False,,"[[19990, np.float32(0.866223), 'Other Professional, Technical and Related Workers Not Elsewhere Classified']]",,,
Worcestershire,Male,5,member of st georges guild,1,1881,member of st georges guild,20100,20110,"MPs, MINISTERS OF THE CROWN & PEERS",Legislative Official,,member of st georges guild,other,0.9,False,acceptable_quality,[],False,,"[[14120, np.float32(0.7483779), 'Minister of Religion']]",,,
Worcestershire,Male,91,out of business,1,1881,out of business,58500,58930,PRISON OFFICERS (REFORMATORY SCHOOL),Prison Guard,,out of business,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.9751931), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Worcestershire,Male,141,mail carter driver carter,1,1881,mail cart driver carter,98550,98620,CARMEN CARRIERS CARTERS AND DRAYMEN,Animal-Drawn Vehicle Driver (Road),,mail carter driver carter,transport_communication,0.8171646718166964,False,acceptable_quality,[],False,,"[[98540, np.float32(0.38962972), 'Motor Bus Driver'], [98590, np.float32(0.55263734), 'Other MotorVehicle Drivers']]",,,
Worcestershire,Male,173,boy farmer acres employing men,1,1881,farmer  acres employing  men   boy,61110,61110,"FARMER, GRAZIER",General Farmer,,boy farmer acres employing men,agricultural,0.8604554903939952,False,acceptable_quality,[],False,,"[[61110, np.float32(0.99391586), 'General Farmer']]",,,
Worcestershire,Male,395,clerk steel toy works,1,1881,clerk steel toy works,94940,94940,TOY MAKERS,Doll and Stuffed Toy Maker,,clerk steel toy works,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[72100, np.float32(0.93798256), 'Metal Smelting, Converting or Refining Furnacemen, Specialisation Unknown']]",,,
Worcestershire,Male,738,pipe finisher tobacco,1,1881,pipe finisher tobacco,94990,81190,TOBACCO PIPE AND SNUFF BOX MANUFACTURE,Other Cabinetmakers,,pipe finisher tobacco,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.9862916), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Worcestershire,Male,769,apprentice hop mart,1,1881,apprentice hop mart,99150,99999,APPRENTICES,Unspecified worktitle or several titles,,apprentice hop mart,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.44788), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Yorkshire East Riding (With ,Female,84,domestic servant laundry maid,6,1881,domestic servant laundry maid,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant laundry maid,domestic_service,0.9,False,acceptable_quality,[],False,,"[[7990, np.float32(0.45236945), 'Other Medical, Dental, Veterinary and Related Workers'], [54020, np.float32(0.64126563), 'House Servant']]",,,
Yorkshire East Riding (With ,Male,259,laborer iron works,6,1881,laborer iron works,72400,72420,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED",Metal Pourer,,laborer iron works,other,0.9,False,acceptable_quality,[],False,,"[[99910, np.float32(0.62483484), 'Labourer']]",,,
Yorkshire East Riding (With ,Female,84,kitchenmaid domestic domestic servant,3,1881,kitchenmaid domestic servt,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,moderate,kitchenmaid domestic domestic servant,domestic_service,0.8725096071320481,False,acceptable_quality,[],False,,"[[54020, np.float32(0.98032975), 'House Servant']]",,,
Yorkshire East Riding (With ,Female,179,dairy maid ind farm,1,1881,dairy maid ind farm,62420,62420,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF CATTLE",Beef Cattle Farm Worker,,dairy maid ind farm,other,0.9,False,acceptable_quality,[],False,,"[[54090, np.float32(0.38413194), 'Other Maids and Related Housekeeping Service Workers']]",,,
Yorkshire East Riding (With ,Female,181,servant farm dom,1,1881,servant farm dom,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,servant farm dom,domestic_service,0.9,False,acceptable_quality,[],False,,"[[54020, np.float32(0.43192673), 'House Servant'], [62120, np.float32(0.43087044), 'Farm Servant']]",,,
Yorkshire East Riding (With ,Female,772,wool broker wife,1,1881,wool broker wife,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,wool broker wife,family_dependent,0.9,False,acceptable_quality,[],False,,"[[44140, np.float32(0.48545882), 'Stock Broker']]",,,
Yorkshire East Riding (With ,Female,789,gas house stokers wife,1,1881,gas house stokers wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,gas house stokers wife,family_dependent,0.9,False,acceptable_quality,[],False,,[],,,
Yorkshire East Riding (With ,Male,84,butlers servant domestic,1,1881,butlers servant domestic,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,butlers servant domestic,domestic_service,0.9,False,acceptable_quality,[],False,,"[[54020, np.float32(0.93942344), 'House Servant']]",,,
Yorkshire East Riding (With ,Male,130,boy railway gate points,1,1881,railway gate boy points,98430,98430,"POINTSMAN, LEVEL CROSSING MAN, GATEKEEPERS",Railway Signaller,,boy railway gate points,other,0.8849722999975022,False,acceptable_quality,[],False,,"[[98430, np.float32(0.94758064), 'Railway Signaller']]",,,
Yorkshire East Riding (With ,Male,181,farm servant,1,1881,farm servant  yardman,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,farm servant,agricultural,0.6592042748748097,False,acceptable_quality,[],False,,"[[62120, np.float32(0.81644535), 'Farm Servant'], [99910, np.float32(0.40388837), 'Labourer']]",,,
Yorkshire East Riding (With ,Male,275,boiler maker shipyard,1,1881,boiler maker shipyard,87350,87350,BOILER MAKERS,Boilersmith,,boiler maker shipyard,metalwork_engineering,0.9,False,acceptable_quality,[],False,,"[[87350, np.float32(0.9977527), 'Boilersmith']]",,,
Yorkshire East Riding (With ,Male,290,goldsmith,1,1881,toolsmith,83210,83220,TOOLMAKERS,Tool and Die Maker,simple,goldsmith,metalwork_engineering,0.8010641589817236,False,acceptable_quality,[],False,,"[[58340, np.float32(0.26154998), 'Other Military Ranks'], [88050, np.float32(0.707769), 'Goldsmith and Silversmith']]",,,
Yorkshire East Riding (With ,Male,360,apprentice to carriage maker rly,1,1881,apprentice to carriage maker rly,81300,87370,"RAILWAY--COACH, WAGON MAKER",Vehicle Sheet-Metal Worker,,apprentice to carriage maker rly,other,0.7200000000000001,False,unchanged_with_few_invalid_words,['rly'],False,,"[[81920, np.float32(0.7710972), 'CoachBody Builder'], [94990, np.float32(0.2731016), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Yorkshire East Riding (With ,Male,778,gentleman annuitant,1,1881,gentleman annuitant,99999,99999,PRIVATE MEANS,Unspecified worktitle or several titles,,gentleman annuitant,other,0.9,False,acceptable_quality,[],False,,"[[54030, np.float32(0.44747177), 'Personal Maid, Valet']]",,,
Yorkshire East Riding (With ,Male,794,parish pay,1,1881,parish pay,99999,99999,"NO SPECIFIED OCCUPATION - RECEIVING INCOME, SUPPORT",Unspecified worktitle or several titles,,parish pay,other,0.9,False,acceptable_quality,[],False,,"[[99910, np.float32(0.43108672), 'Labourer']]",,,
Yorkshire East Riding (With ,Male,999,confectioner,1,1881,cofecioner,-1,0,,,simple,confectioner,food_drink,0.982663511911732,False,acceptable_quality,[],False,,[],,,
Yorkshire North Riding,Female,788,boiler maker wife,7,1881,boiler maker wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,boiler maker wife,family_dependent,0.9,False,acceptable_quality,[],False,,"[[87350, np.float32(0.99001163), 'Boilersmith']]",,,
Yorkshire North Riding,Male,259,laborer iron foundry,4,1881,laborer iron foundry,72400,72420,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED",Metal Pourer,moderate,laborer iron foundry,other,0.9,False,acceptable_quality,[],False,,"[[84190, np.float32(0.60018224), 'Other Machinery Fitters and Machine Assemblers']]",,,
Yorkshire North Riding,Male,182,woodmans labourer,3,1881,woodmans labourer,63110,63110,WOODMAN,Logger (General),,woodmans labourer,general_labour,0.9,False,acceptable_quality,[],False,,"[[63110, np.float32(0.8835232), 'Logger (General)']]",,,
Yorkshire North Riding,Male,27,inspecting engines em,2,1881,inspecting engines e  m,58420,58340,MEN OF THE MARINES,Other Military Ranks,,inspecting engines e m,other,0.6917619949032526,True,modification_poor_result,"['e', 'm']",False,inspecting engines e m,[],,,
Yorkshire North Riding,Female,34,female missionary,1,1881,female missionary,14130,14990,"ITINERANT PREACHER, SCRIPTURE READER, MISSION WORKER",Other Workers in Religion,moderate,female missionary,other,0.9,False,acceptable_quality,[],False,,"[[14130, np.float32(0.67397785), 'Missionary']]",,,
Yorkshire North Riding,Female,84,kitchenmaid domestic servant,1,1881,kithenmaid domestic servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,kithenmaid domestic servant,domestic_service,0.54,True,unchanged_with_some_invalid_words,['kithenmaid'],False,kithenmaid domestic servant,"[[54020, np.float32(0.9886945), 'House Servant']]",,,
Yorkshire North Riding,Female,712,shopkeeper,1,1881,hokeeper,51040,51040,LODGING AND BOARDING-HOUSE KEEPERS,Working Proprietor (Guest House),,shopkeeper,retail_trade,0.9643047734933626,False,acceptable_quality,[],False,,"[[94990, np.float32(0.55514663), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Yorkshire North Riding,Male,84,general servant indoor farm,1,1881,general servant indoor farm,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,general servant indoor farm,domestic_service,0.9,False,acceptable_quality,[],False,,"[[54020, np.float32(0.99377596), 'House Servant']]",,,
Yorkshire North Riding,Male,181,agricultural labourer agricultural labourer indoor,1,1881,farm labourer ag lab indoor,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,agricultural labourer agricultural labourer indoor,agricultural,0.4915359940655172,True,low_confidence,[],False,agricultural labourer agricultural labourer indoor,"[[62105, np.float32(0.6251486), 'FarmWorker, General'], [99910, np.float32(0.50807124), 'Labourer']]",,,
Yorkshire North Riding,Male,181,farm laborer,1,1881,farm labours,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,farm laborer,agricultural,0.7072240496829028,False,acceptable_quality,[],False,,"[[62460, np.float32(0.76829517), 'Horse Worker']]",,,
Yorkshire North Riding,Male,262,licenced victualler and blacksmith,1,1881,licenced victualler and blacksmith,83120,83110,BLACKSMITHS,"Blacksmith, General",,licenced victualler and blacksmith,metalwork_engineering,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[51050, np.float32(0.9201431), 'Working Proprietor  , Bar and Snack Bar)'], [99910, np.float32(0.23606543), 'Labourer']]","[[51020, np.float32(0.55591154), 'Working Proprietor (Hotel and Restaurant)'], [51050, np.float32(0.7433841), 'Working Proprietor  , Bar and Snack Bar)']]; []",2.0,"[{'hisco': ""[[51020, np.float32(0.55591154), 'Working Proprietor (Hotel and Restaurant)'], [51050, np.float32(0.7433841), 'Working Proprietor  , Bar and Snack Bar)']]"", 'split_index': 0, 'occupation': 'licenced victualler'}, {'hisco': '[]', 'split_index': 1, 'occupation': 'blacksmith'}]"
Yorkshire North Riding,Male,352,shipwright,1,1881,ship smith,87590,93100,SHIP BOAT PAINTERS (WOOD),"Painters, Construction",,shipwright,crafts_trades,0.6492853733839005,False,acceptable_quality,[],False,,[],,,
Yorkshire North Riding,Male,766,hauling engine man,1,1881,hauling engine man,96900,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",,hauling engine man,other,0.9,False,acceptable_quality,[],False,,"[[98590, np.float32(0.7790834), 'Other MotorVehicle Drivers']]",,,
Yorkshire North Riding,Male,772,retired house proprietor,1,1881,retired house propet,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired house proprietor,unemployed_seeking,0.9585492029201202,False,acceptable_quality,[],False,,"[[51040, np.float32(0.23252745), 'Working Proprietor (Guest House)']]",,,
Yorkshire West Riding,Female,84,general domestic,176,1881,general domestic,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,general domestic,other,0.9,False,acceptable_quality,[],False,,"[[54020, np.float32(0.9893429), 'House Servant']]",,,
Yorkshire West Riding,Male,550,cotton warp dresser,36,1881,cotton warp dresser wd,75200,75250,COTTON & COTTON GOODS MANUFACTURE WINDING WARPING PROCESSES,Winder,complex,cotton warp dresser wd,other,0.54,True,unchanged_with_some_invalid_words,['wd'],False,cotton warp dresser wd,"[[75200, np.float32(0.9814927), 'Spinners and Winders']]",,,
Yorkshire West Riding,Female,555,cotton minder,19,1881,cotton minder,79990,75000,COTTON & COTTON GOODS MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",moderate,cotton minder,other,0.9,False,acceptable_quality,[],False,,"[[75200, np.float32(0.5553611), 'Spinners and Winders'], [79990, np.float32(0.32244876), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]",,,
Yorkshire West Riding,Male,519,labourer at paper miller,17,1881,labourer at paper mill,73300,73400,PAPER MANUFACTURE,"Paper Maker, Specialisation Unknown",,labourer at paper miller,food_drink,0.8207646159643179,False,acceptable_quality,[],False,,"[[73490, np.float32(0.36870906), 'Other Paper Makers'], [99910, np.float32(0.6215672), 'Labourer']]",,,
